"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5178.30209253674","5127.50582278476","5017.33596169888","5113.917206384","5207.45432813244","5402.70350271093","5590.68271646155","5811.96620630263","5871.69687752549","6085.82964631623","6465.54865713613","6745.11085478629","7093.98292875556","7532.71043756445","8089.42782998291","8648.45842093242","9386.69337173504","10264.3241666734","10896.8867960072","11151.8337703121","11947.9116538631","12701.8157387552","13350.8444121208","13990.1755030577","14576.5761010727","15085.7335482832","15621.8136326902","16287.790460874","17012.7548998298",
"Lithuania","LTU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9357.35658844393","9914.35383801426","10816.0845455583","11708.2529501933","11657.8243787363","12189.9549290318","13092.7220103296","14090.5494437866","15702.5226528646","16919.9981106237","18526.7216509967","20219.103680912","22729.200088267","23567.688693028","20300.4916753312","21070.6217985817","22854.3185786478","24049.3396746855","25143.9001591071","26258.1944805602","27041.9804793202","28032.2783567793","29603.8770342041","31065.063384736",
"Luxembourg","LUX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57618.0207016709","61765.601039162","62059.6531074295","63804.2857630107","65346.1992438609","65357.5042711999","65369.095826958","68240.7036536885","71471.0566928086","76492.3882500899","81689.8164014783","82766.9890403592","85032.7118799011","85374.3398319662","87209.8193983459","88610.2898686036","91724.1824854209","97864.1951009914","94900.3467241975","89098.7342435384","91743.2938905974","92005.0168361444","89505.1589621295","90656.3804221873","92349.1864861951","93727.3205965797","93940.7957340506","93101.7849607054","93734.2844272928",
"Latvia","LVA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8316.14886979014","8283.83269030626","8575.29797023691","9438.4681112505","10149.2728483834","10500.1983203396","11175.1327287228","12051.8398829463","13058.72900467","14297.1726321022","15658.8784418383","17522.2354433557","19786.1850092443","21939.0339809741","21384.2741093132","18609.2985902044","18251.9196927028","19773.3473316547","20827.8732755367","21563.6817443732","22172.2127050536","23018.7737446797","23709.6610288362","25029.7925549524","26437.4291740289",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40380.4173944866","40695.8646301384","45002.922356347","46328.1323387134","47327.146750993","47908.5299102878","46754.7856631112","45697.3137249862","42728.3975738516","40846.5982047376","42245.0613916323","42457.0483501842","45134.081300195","49151.8494334748","60791.8799062278","64159.7833049253","71091.106740393","79634.5623297258","80622.7818453169","79955.9254161564","97956.5254061532","116456.956686053","124235.816403542","134960.067209054","130439.187070429","100254.058940584","97650.1881733183","105448.676963987","108831.25022729",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3923.21020938236","4130.37758434512","3972.29106964544","3875.44164735302","4215.93996056259","3926.85297272172","4349.24283656085","4223.34266895904","4470.65254681588","4462.65001028763","4492.42579536115","4763.14822232903","4853.34712121841","5081.97921484825","5263.32297766095","5373.03228055639","5712.71711482859","5845.48772304663","6118.30222781462","6299.67090520308","6456.25842475025","6703.87683123861","6809.83243355352","7018.23671508179","7104.52548270533","7324.9868229104","7308.76228553007","7508.79543448053","",
"Monaco","MCO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3154.07041145101","2974.65375248715","3034.85179344423","2837.45205924553","2746.18812076305","2809.77812336466","2987.84875431816","3228.36854808525","3451.14544225677","3715.7133607431","4004.12234321664","4207.99899486858","4344.29509673129","4692.07275825618","4416.11969752478","4734.38982119657","5012.7420583314","4983.83398812067","5436.02063320425","5711.2824248839","5695.63072457868","5950.35089769523","6234.31034658484","6489.74061429885",
"Madagascar","MDG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.15890049926","1504.21513243242","1477.69772408654","1464.14896552968","1419.30976241928","1399.81077049851","1385.94494233309","1392.54522486438","1402.25611901404","1422.09630289658","1444.02942941694","1484.40778157891","1257.29355305791","1339.25633149499","1368.18158492365","1389.50091191832","1417.27850751999","1462.85779589435","1523.01956861309","1421.18874873103","1385.68507168039","1367.54195006914","1370.94610291406","1364.33955119378","1372.01595936434","1377.16821269101","1396.67920923666","1418.30958372926","1452.58679209298",
"Maldives","MDV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7777.15708212654","8225.08970071426","8758.38954392597","9253.02368660251","9642.28404853622","9802.70221973392","9188.92706590557","9592.79138703243","10605.4858066446","10935.3438865274","9251.65963113377","11386.7003570265","11983.9429303131","12804.2300491605","11544.3214430447","11965.3586867155","12486.4469115962","12261.2755092925","12573.0381417765","12892.1028420006","12683.7587467506","13018.8249366459","13332.9383779491","13610.9849497775",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11893.7405398962","11962.3827046443","12297.8874295071","12322.0904148244","12299.2404995084","12290.1006896234","12611.880859183","12772.3597028478","13153.8071819847","13166.6840792901","13627.7862660401","13563.1881474503","13551.1258855546","13983.1430146659","14816.0359855301","15246.8978636874","15797.2403203736","16270.5851274773","16641.1006543439","16432.0753845481","16907.0953166011","17078.3601489155","17347.253590078","17428.6550499183","17578.4002144867","17653.1850066433","18238.3147466513","18225.1252996009","18363.8770548733",
"Mexico","MEX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13579.6113708199","13892.2149196259","14126.0368488463","14148.3454574254","14595.3001354517","13452.2338474471","14134.5909882244","14868.6799522997","15401.2118183142","15593.3938542284","16129.9603347501","15840.7656931996","15618.5304802018","15629.8167919413","16019.7546166847","16159.0489137035","16641.3057651751","16771.535314442","16711.5547714836","15596.1976893413","16160.3417046123","16520.2585085371","16891.4926915682","16896.4671376372","17149.7771030418","17495.1611140392","17790.9395976937","17949.0199504177","18101.9041221786",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2909.54187986623","2843.9350820558","2994.9782822585","3137.52843825486","3296.5401545924","3550.18318840218","3179.6209313516","2979.56694207928","2900.22551756324","2826.94130215937","2974.00400960993","3092.74363648546","3116.19605966061","3058.08209855248","3004.38023585152","3048.21460909803","3063.78684142832","3159.62150657735","3100.84511560901","3045.99524570338","3235.89959871382","3265.3826560504","3367.21632098525","3450.0780117785","3409.5314584013","3381.72500426133","3428.66378169219","3532.33295386323","3598.63714072683",
"Middle income","MIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4534.70529926117","4496.35933925684","4465.48258648634","4510.10572424607","4543.19660731838","4643.78414826518","4806.82761690748","4958.62615888722","4987.58185990915","5107.48129762346","5323.49218301","5451.26989750332","5630.34203532635","5884.81368927431","6265.75903590663","6631.91681625195","7080.43088847023","7593.87495643024","7921.34864794421","8048.77854723196","8544.33742657703","8940.29938405169","9300.16312305689","9673.86995186218","10016.8412005637","10333.4495272938","10714.0233354649","11137.3920796962","11562.5454436183",
"North Macedonia","MKD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9633.10090687327","9051.93263359973","8477.40169089042","7862.51102595101","7733.33739295511","7641.15902027252","7707.65416664573","7778.93580742999","7991.96950152477","8287.92557468377","8620.56135062791","8323.32891722776","8422.55926266777","8590.89965122296","8976.6427942403","9385.96031296488","9854.44941487101","10480.7172894873","11044.1322227299","10995.3463071215","11355.3116693922","11611.2227132398","11548.3047097193","11875.8185230401","12296.7514837884","12761.32804836","13115.888920469","13139.5355464259","13483.4204414126",
"Mali","MLI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1274.09311259646","1393.13579491323","1315.57089384255","1321.92718868062","1335.49149152497","1312.53170535901","1369.15863157984","1398.76275218919","1466.01300020141","1508.47635651685","1465.75902021165","1642.35291628856","1643.03769249594","1738.13430326558","1710.10774976635","1763.89778507834","1786.30911017129","1788.03496206565","1812.04552060727","1835.97156484773","1875.18554002001","1877.89282805323","1808.01166779929","1796.77182156821","1868.313532798","1922.43399960672","1974.3109904019","2019.44105826559","2055.62291230398",
"Malta","MLT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16162.3159718939","16716.8492998391","17321.4058846166","17917.6842391835","18754.0090746554","19804.929750695","20418.5347457376","21329.897595244","22277.9192595831","23191.5295920234","24602.3767533522","24566.8284657685","25111.70328649","25581.6734031767","25523.1083452931","26320.5015437679","26704.357703635","27672.2364101329","28412.8190276492","27505.0702549339","28339.9444004153","28597.4437623007","29101.8382193193","29998.8927965891","31914.8728737181","34484.5026493","35626.9502338528","36988.9184655906","38146.7656850279",
"Myanmar","MMR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730.228037854214","715.865295730097","775.554961451928","813.030658584711","863.890169072542","913.008760758378","959.793711306713","1001.08733512606","1046.24384606771","1146.43329818096","1288.98736999925","1419.84996229176","1574.68729149323","1776.05419732225","1999.71007505879","2253.16710509311","2529.64793187992","2814.69532278721","3084.19696445215","3387.81824232079","3688.49163630723","3864.95976755573","4114.22766439392","4423.14638753102","4737.45986102578","5030.26414915118","5288.57019877068","5610.32470011296","5922.02335753783",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8100.85390752672","7756.75311287374","7926.48950837191","7960.42215050771","7896.65043247048","7944.17470811368","8244.85389479245","8368.31297291602","8774.20154663531","9002.21918936506","9254.3241525849","9301.1137421676","9444.15992537767","9523.79673910429","10098.8006920212","10373.3740065011","10761.2284346359","11220.9959467839","11428.8293032408","11520.9675939576","11913.5905630066","11635.0969933924","11713.9405091235","11706.7125407127","11757.3809932381","11681.2689737719","12333.4122120231","12493.141480343","",
"Montenegro","MNE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10530.9648735738","11080.7599509699","10066.6853436614","10396.7836850972","10468.9239930752","10625.5778646213","10845.9963318046","11305.9920285622","11761.2393145017","12752.8947332917","13602.5800412338","14559.2038142768","13686.0922402046","14034.5762250437","14472.4654342458","14066.4274417086","14551.4378260862","14796.6262591534","15289.7125889003","15737.0156319945","16477.3929942653","17278.056075424",
"Mongolia","MNG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5122.53160723357","4605.98274375184","4131.97971276804","3966.23452351895","4020.17102746393","4243.87126315492","4303.98701462688","4435.00826039059","4544.35929850922","4643.35915229581","4655.05755406877","4748.59553560635","4925.13813970901","5215.70981324364","5706.041339458","6047.18739304773","6481.39650177668","7049.29014904541","7565.63724802659","7352.61115813887","7688.0637252648","8853.12541902053","9752.5314682026","10672.8748444524","11286.0699560905","11329.8779732218","11245.0382946779","11622.8536943867","12209.2467768494",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386.122772263379","394.687596670114","361.090770420585","377.308550504068","385.082495233095","380.0883333831","467.710603528405","504.611755969732","550.464535383516","578.718848693592","572.893251318871","627.698149307659","663.163147116481","685.559115624515","717.599290742989","757.970442630247","809.484941653008","845.796601149873","879.474994782014","910.086595957805","944.668191885739","984.465229232715","1026.67074011275","1069.95093784626","1117.87252933788","1158.27942644078","1167.84056070095","1176.84642406467","1180.37332323",
"Mauritania","MRT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2800.93092186158","2777.87039908607","2757.64173985273","2845.39856308254","2688.62184174252","2878.47444336016","2969.88482293813","2778.72530121077","2784.23176922068","2922.44397170685","2833.9343786193","2813.64754273968","2755.18092874697","2839.10766304111","2918.42347892193","3090.86043504676","3570.52061497378","3567.26221204935","3503.26514034953","3367.48688350052","3426.47250650269","3483.52210100308","3578.10491730641","3685.70479709662","3779.08916197116","3722.70361512154","3690.2407781026","3696.35310415411","3724.41385798754",
"Mauritius","MUS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7580.77522728234","7832.01473019829","8233.04869262953","8549.49645526606","8779.33501004988","9077.37380410781","9487.07494955087","9901.88944433205","10393.2726280321","10529.9180390327","11282.2507780866","11568.1726632446","11673.6640121848","12276.2200783764","12727.7160397837","12877.4829614437","13441.2059581538","14146.3984191626","14854.6433831287","15306.3880106332","15938.4192085871","16561.7709831855","17093.3209357591","17628.8293775411","18255.8699634331","18879.4948531014","19590.6092423293","20319.4911105864","21074.8130379266",
"Malawi","MWI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","746.812631258861","795.445422562944","730.599938597056","799.398214525953","714.935034819163","826.166052224857","870.835061219447","882.541530068505","891.943083308236","893.508289917431","883.62142599569","818.857920913481","812.753710277239","838.613953459426","862.392437490767","867.720040092124","884.151372621083","942.293891988006","985.756918597888","1037.59851311092","1077.54224403208","1097.94213514177","1087.121206805","1111.64627352124","1142.53080371123","1142.55428298268","1139.63065020559","1154.02872743406","1163.27734095847",
"Malaysia","MYS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10556.631688505","11258.2727182347","11947.1822632351","12804.4040048711","13639.1370253099","14606.7690723135","15662.6540213634","16384.5867213472","14799.9975723687","15329.4411821779","16304.0108205432","16032.5255051819","16548.3580066435","17158.6494533798","17964.8576052536","18554.5172120025","19208.4309637234","20022.1874847035","20592.2351152529","19915.659386568","21035.6239366716","21806.8227852715","22670.2932976158","23411.6377451035","24487.4478206053","25390.4352588725","26105.8774178268","27271.8592254163","28176.4040065443",
"North America","NAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36271.5648224036","35693.3965702247","36370.6957953986","36887.7479542346","37924.9398738759","38488.3491813313","39414.7909475887","40678.175152689","42002.8217749272","43524.9963237629","44865.3621796218","44891.5292185344","45290.7897116426","46146.3906730782","47430.730695291","48633.2976555409","49530.6878695892","49988.9801879777","49490.4840634793","47784.4633982925","48611.1459925197","49058.9245339295","49757.4617587402","50325.094781289","51185.2099746129","52177.9081505884","52572.2482118844","53398.5743404129","54498.3181929547",
"Namibia","NAM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5713.19704434449","5997.70785964812","6256.96701197827","6007.09105079685","5970.03454326577","6065.46899477819","6125.4077761413","6253.62126442808","6334.10169523395","6427.9132846841","6538.53991027538","6509.99363680905","6719.12119983495","6901.14751529687","7631.62079046261","7701.21882871127","8107.91441056123","8393.77023221074","8460.68089565269","8332.19937714587","8677.65599794304","8959.51589253357","9249.68723240765","9599.64964077086","10030.1180351769","10449.9511284424","10374.0076331195","10093.233182811","9897.6304226637",
"New Caledonia","NCL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","893.012648016391","886.425341120147","801.767655666716","786.443441012902","790.457070536529","783.537893082646","782.594753149623","776.368113896459","827.40717640213","793.782123108751","754.855211648053","779.600307257858","774.088722198857","785.598967174033","757.751261739293","762.874429061505","777.475817655257","772.373364459987","815.040394159403","778.982257307486","812.303874180219","799.258375990871","859.786590868207","870.4018395762","900.136918215285","903.420053638706","912.028581124979","920.626617505734","931.987507482683",
"Nigeria","NGA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3360.80870885828","3288.06504317905","3354.67540552724","3205.15490283902","3069.48660758442","2991.82707384606","3040.73091250735","3053.10161713464","3054.84798283445","2996.93630774793","3069.43645211614","3170.43835243065","3565.39478392626","3731.4632512152","3973.62027846187","4121.50348353358","4258.59364094947","4421.36008068081","4596.9992316965","4835.94937614404","5085.41401259899","5213.83719396966","5290.63010562191","5494.51673446098","5687.59204396668","5685.92583949693","5448.91286698061","5351.44125410472","5315.82318053519",
"Nicaragua","NIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2972.78103598509","2901.70463657448","2848.2139610346","2774.72856192508","2806.64302680447","2913.03134296799","3039.43823575053","3103.65550177326","3164.45726566716","3332.54983282106","3415.67783424125","3464.82166127756","3441.47486153126","3479.69656772227","3614.80599026353","3718.48610777938","3820.14877069514","3959.28967081607","4039.40658183285","3853.30607548004","3968.98626717689","4163.24132596619","4374.78280470325","4529.81306609675","4684.55263381374","4845.54297865123","5001.76443028398","5169.29777306574","4910.02544140604",
"Netherlands","NLD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32305.187524083","32833.3950083123","33142.0338508129","33325.7234672959","34106.2679347939","34995.750333104","36053.4280862606","37421.0722254173","38925.5875268037","40613.9359968284","42016.5538010419","42670.9440506884","42491.5691516157","42357.3851601757","43048.3137690503","43828.650190738","45272.7822529675","46878.770587095","47710.0983589935","45724.8627669983","46101.7545025257","46599.02103045","45948.5362831563","45753.6324046841","46238.2097020059","46935.6049728766","47709.7212052938","48789.135711559","49803.5428736456",
"Norway","NOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42813.7649619025","43924.628254043","45232.8416940254","46243.7798646019","48305.7807034881","50051.8713265966","52302.6913353941","54768.9158066718","55872.639752512","56608.5651311865","58045.0672672257","58956.3941539921","59482.3659600334","59678.4475323707","61675.6007816359","62864.7964675944","63854.1135353232","65083.2586976308","64586.147255723","62698.285355183","62350.4107068751","62145.0261549128","63003.4108977463","62896.290059206","63419.314778542","64028.3915322041","64220.3741466667","64965.385999634","65441.3920471823",
"Nepal","NPL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1188.05828312966","1231.15317592936","1247.45793810161","1260.60468850671","1328.45681035671","1340.44013547329","1378.99330864899","1416.90048015352","1429.69042709122","1464.07146241459","1526.84332296049","1573.44745913452","1551.22123262307","1589.57924497021","1641.85572259798","1677.52055708703","1712.53030629243","1749.7500458352","1836.79382530471","1904.56164056582","1986.71001520982","2052.54719698636","2154.79317140078","2249.75989117733","2385.47071596762","2454.8746072374","2447.0340737523","2605.51011430955","2723.96205663916",
"Nauru","NRU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4048.80259682561","5415.41022894878","5855.95010014118","6605.61512027521","7339.30436698258","7905.08875483864","10078.3913558214","12561.4463359568","12270.2975919501","12950.5289813432","13669.813248621","13372.980237793",
"New Zealand","NZL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24037.7673716784","22651.1034365616","22661.7659887771","23836.8725458912","24726.0765766965","25517.282779728","26026.1028233915","26211.7467884321","26185.950866294","27469.8944843065","28101.8321567534","28905.9486896676","29737.7299566893","30487.0353586935","31248.9519466014","31924.4592287137","32434.5928487733","33101.7962610425","32490.9099724671","32098.9656740619","32232.7088891444","32734.5366666969","33280.2459032327","33876.0522162017","34608.0616874788","35177.8173120469","35702.876009987","36046.3943167607","36354.7945670214",
"OECD members","OED","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26931.0032783656","27043.2675770923","27387.5123315261","27530.45351186","28169.0843989381","28693.1797042845","29403.6407747068","30261.4460952006","30928.7652598806","31732.4067549941","32815.0196570565","33020.8063842834","33330.7152464716","33783.7818768668","34665.1458961815","35420.6512497755","36286.6862402389","36981.4181077092","36829.1434836144","35317.1801174113","36141.9940798363","36691.2864376549","36963.3097260212","37304.6615685497","37867.8540650964","38588.267615044","39043.3760174167","39802.7735310358","40487.9082791002",
"Oman","OMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35042.1143492936","35568.8296875032","36821.2319088363","37372.4479453252","37441.9435662628","38316.6334396355","38912.1827375619","41019.5573197282","42064.1312563145","41954.9933851966","43966.3184287238","45396.8633679523","44130.0766933108","42028.6871124683","41538.5583584899","41458.6750502257","42509.2814295738","43125.4176162903","45070.4592619137","45743.1556939458","45336.2400748723","41942.1205555181","42619.5001179032","41330.9928928901","39700.3967949803","39243.1816572617","39248.8783984961","37328.5883620756","36830.8941882267",
"Other small states","OSS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13830.8898673263","14201.6737934458","14620.6742354928","15017.1631994823","16176.5397460323","16813.3318632616","18296.5449365489","19611.436025236","20594.591961147","20523.1978881536","21747.5759055417","22954.9794117076","23344.9147411352","23585.5593609528","23763.6576488079","23908.3864029024","23933.2683256212","23918.3540417124","23913.3085318223",
"Pakistan","PAK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3055.82439858817","3119.76482766673","3267.76832269925","3235.02304519229","3264.58640742674","3332.08094790904","3395.56991437883","3332.9655580955","3322.00266676239","3349.65841934193","3401.1133261497","3382.17412026939","3407.85819055089","3490.30889892319","3662.06701535637","3853.33608262839","3998.62037163523","4097.30469789065","4073.77376712487","4096.60887275591","4071.97605979452","4094.52711205909","4148.9425472701","4241.18504011363","4347.52750642688","4459.146517241","4608.52721363451","4771.2052358543","4927.9214480849",
"Panama","PAN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7855.22273794727","8417.38391910905","8920.93961519736","9215.7897240116","9285.86958485528","9256.94123910538","9439.50290045522","9846.48586137683","10357.4097538621","10549.8386186658","10624.8530408621","10480.7042964496","10511.7647014066","10749.5090708011","11344.889913774","11938.4905663825","12736.4519727985","14006.705348673","15113.5265487258","15032.0102303319","15630.8617965347","17099.8188262158","18452.6687005231","19393.1590224858","20031.6934361289","20821.5619113913","21484.3150995395","22243.5494820482","22674.3990441347",
"Peru","PER","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5253.76631498028","5262.8351697629","5133.0963275434","5300.40560213248","5842.16651857901","6159.52254881621","6215.62475367427","6498.19734798514","6359.96261402289","6351.02055038985","6428.06705780178","6385.88844954552","6659.18146143164","6867.79701183368","7142.56236124417","7525.56802325153","8024.22841396387","8636.76994814191","9349.35765299265","9376.19670873212","10075.2258008988","10626.0771337578","11185.8088093639","11734.2011367158","11887.3897122438","12121.2047316626","12415.1956615424","12518.1633962279","12794.2127123374",
"Philippines","PHL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4013.58409764131","3892.29462828531","3811.41354153713","3800.09486111814","3874.49812437393","3962.59607141722","4099.22062239146","4215.59511370317","4099.16764049087","4133.93783177295","4224.10315180311","4254.63909275606","4318.03680111725","4440.60480169238","4645.25280474599","4776.0918103569","4937.14270997472","5174.51358655311","5300.67502253707","5273.81226297631","5582.53314711114","5689.76094098301","5967.48923364606","6281.83586295389","6558.97337661616","6847.86517354716","7209.78648558956","7580.84741673228","7942.50985686291",
"Palau","PLW","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12350.06020677","12979.5693371719","13321.4187929954","12778.4546521974","13358.526326889","14019.4461857906","13880.2281464922","14288.2040290311","13851.2612369622","13328.4795719466","13630.0306038503","14534.2166081906","15146.6691040423","14856.6257736007","15548.3450841119","17132.2812298022","17164.1955109039","16474.1935310989","17202.2706384039",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217.82671878396","2373.15584730468","2639.98897333277","3049.3820434669","3156.21267354544","2980.24296727789","3133.88231928028","2938.32141645497","2759.12403662908","2744.2444977444","2615.64154870527","2556.91819188948","2500.95274347084","2503.85597545632","2519.01921591578","2620.83095201502","2619.6604301608","2841.29852707864","2764.84191866145","2883.33106131189","3103.27537139524","3069.74205973674","3145.58542214335","3200.06308753914","3559.69646007519","3820.44463244323","3898.23846490705","3880.65000458739","3821.03570814958",
